,price,propertyType,size,exterior,rooms,bathrooms,address,province,municipality,latitude,longitude,status,newDevelopment,hasLift,parkingSpace,priceByArea,detailedType,highlight
95,113000.0,flat,76.0,True,3,1,Calle Pardo de Santallana,Madrid,Collado Villalba,40.6305532,-4.0128091,good,False,False,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",1487.0,{'typology': 'flat'},False
96,120000.0,chalet,235.0,False,4,3,"Plaza Pilar, 3",Toledo,Numancia de la Sagra,40.0748679,-3.8551779,good,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True, 'parkingSpacePrice': None}",511.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",False
97,120000.0,chalet,292.0,False,4,2,Calle Pilar,Toledo,Numancia de la Sagra,40.0748029,-3.854904,good,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True, 'parkingSpacePrice': None}",411.0,{'typology': 'chalet'},False
98,103600.0,flat,72.0,False,3,2,Calle Margarita Xirgu s/n,Guadalajara,Guadalajara,40.6498068,-3.1565853,good,False,False,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",1439.0,{'typology': 'flat'},False
99,183500.0,flat,84.0,True,1,1,Calle de la Era,Madrid,Mejorada del Campo,40.4000123,-3.488529,good,False,True,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",2185.0,{'typology': 'flat'},False
100,103600.0,flat,55.0,True,3,1,Calle de José Bielsa,Madrid,Madrid,40.384528,-3.7052572,good,False,False,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",1884.0,{'typology': 'flat'},False
101,88800.0,flat,58.0,True,3,1,Calle de López Grass,Madrid,Madrid,40.3983099,-3.6595547,good,False,False,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",1531.0,{'typology': 'flat'},False
102,109000.0,flat,63.0,True,3,1,Calle de San Claudio,Madrid,Madrid,40.3909367,-3.6425902,good,False,False,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",1730.0,{'typology': 'flat'},False
103,110833.0,flat,70.0,True,3,1,Calle de las Alpujarras,Madrid,Leganés,40.3281843,-3.7474068,good,False,True,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",1583.0,{'typology': 'flat'},False
104,375612.0,chalet,384.0,False,4,4,Calle de los Fresnos,Madrid,Serranillos del Valle,40.2073513,-3.8730306,good,False,False,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",978.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",False
105,200000.0,flat,67.0,True,3,1,Calle del Marqués de Encinares,Madrid,Madrid,40.4732303,-3.6895635,good,False,False,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",2985.0,{'typology': 'flat'},False
106,87500.0,flat,60.0,True,3,1,Calle de Beniferri,Madrid,Madrid,40.3457275,-3.6921625,good,False,False,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",1458.0,{'typology': 'flat'},False
107,101100.0,chalet,234.0,False,3,1,Calle Rio Duero,Madrid,Villarejo de Salvanés,40.1109241,-3.2541259,good,False,False,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",432.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",False
108,85000.0,flat,85.0,True,3,1,Travesía Aranjuez,Madrid,Parla,40.2429877,-3.7765212,good,False,True,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",1000.0,{'typology': 'flat'},False
109,145600.0,flat,95.0,True,3,2,Calle de Carranque,Madrid,Fuenlabrada,40.2784253,-3.7884173,good,False,True,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",1533.0,{'typology': 'flat'},False
110,116682.0,chalet,74.0,False,2,2,Calle José de Blas,Madrid,Madrid,40.4261497,-3.6273015,good,False,False,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",1577.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",False
111,175275.0,flat,124.0,True,3,2,Plaza Mayor,Guadalajara,Guadalajara,40.6360767,-3.1681796,good,False,True,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",1414.0,{'typology': 'flat'},False
112,205500.0,chalet,219.0,False,4,3,Calle Murillo,Madrid,Casarrubuelos,40.1722162,-3.8291183,good,False,False,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",938.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",False
113,89200.0,flat,239.0,True,3,1,Carretera Toledo Valmojad,Toledo,Arcicollar,40.0618904,-4.1176415,good,False,False,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",373.0,{'typology': 'flat'},False
114,99991.0,flat,70.0,True,3,1,Calle Salamanca,Madrid,Alcorcón,40.3421945,-3.8325012,good,False,False,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",1428.0,{'typology': 'flat'},False
115,69000.0,flat,84.0,True,3,1,Calle Carlos V,Madrid,Parla,40.2361748,-3.7704124,good,False,True,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",821.0,{'typology': 'flat'},False
116,251600.0,chalet,221.0,False,5,2,Paseo de las Vegas,Madrid,El Álamo,40.2264955,-3.9976099,good,False,False,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",1138.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",False
117,97157.0,flat,70.0,True,3,1,Travesía de la Rejilla,Madrid,Móstoles,40.3240491,-3.8675336,good,False,False,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",1388.0,{'typology': 'flat'},False
118,132701.0,flat,78.0,True,3,1,Calle de la Bureba,Madrid,Leganés,40.3319727,-3.749043,good,False,True,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",1701.0,{'typology': 'flat'},False
119,223806.0,chalet,269.0,False,3,2,Paseo de Pozuelo,Madrid,Campo Real,40.3391831,-3.3768665,good,False,False,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",832.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",False
120,89000.0,flat,81.0,True,2,1,Calle Manuel Cano,Madrid,Madrid,40.3785391,-3.6252552,good,False,False,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",1099.0,{'typology': 'flat'},False
121,167361.0,chalet,201.0,False,3,3,Calle del Pintor,Madrid,Ciempozuelos,40.1557546,-3.6148834,good,False,False,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",833.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",False
122,164210.0,flat,84.0,True,3,1,Calle Turaco,Madrid,Madrid,40.407406,-3.7357711,good,False,False,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",1955.0,{'typology': 'flat'},False
123,55000.0,flat,84.0,True,2,1,Avenida de América,Toledo,Magán,39.9587158,-3.9330721,good,False,True,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",655.0,{'typology': 'flat'},False
124,124242.0,flat,123.0,True,3,2,Calle Hayedo,Guadalajara,Yebes,40.5972099,-3.10754,good,False,True,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",1010.0,{'typology': 'flat'},False
125,187852.0,flat,81.0,True,4,1,Calle del Poeta Blas de Otero,Madrid,Madrid,40.4229045,-3.6575277,good,False,False,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",2319.0,{'typology': 'flat'},False
126,172191.0,chalet,188.0,False,3,2,Calle Fuentecillas,Toledo,Cedillo del Condado,40.1244543,-3.9249302,good,False,False,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",916.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",False
127,120619.0,flat,88.0,True,2,2,Paseo del Prado,Madrid,Valdemoro,40.192174,-3.6674721,good,False,True,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",1371.0,{'typology': 'flat'},False
128,81528.0,flat,82.0,True,3,1,Calle de Cuenca,Madrid,Parla,40.244796,-3.7663461,good,False,False,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",994.0,{'typology': 'flat'},False
129,98194.0,flat,28.0,True,2,1,Calle de Berruguete,Madrid,Madrid,40.4615485,-3.7044969,good,False,False,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",3507.0,{'typology': 'flat'},False
130,113000.0,flat,94.0,True,3,2,Calle Pablo Casals,Madrid,Parla,40.2318279,-3.7747783,good,False,False,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",1202.0,{'typology': 'flat'},False
131,102478.0,flat,49.0,True,2,1,Calle Juan Pascual,Madrid,Madrid,40.4331345,-3.6381797,good,False,False,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",2091.0,{'typology': 'flat'},False
132,129787.0,flat,84.0,True,3,2,Plaza Pinazo,Madrid,Madrid,40.3416248,-3.6907612,good,False,False,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",1545.0,{'typology': 'flat'},False
133,136500.0,flat,82.0,True,3,1,Avenida de Nuestra Señora de Valvanera,Madrid,Madrid,40.3925232,-3.7371003,good,False,False,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",1665.0,{'typology': 'flat'},False
134,92400.0,flat,74.0,True,3,1,Calle de Paterna,Madrid,Madrid,40.3421541,-3.6834129,good,False,True,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",1249.0,{'typology': 'flat'},False
135,109248.0,flat,80.0,True,3,1,Paseo del Doctor Severo Ochoa,Madrid,Fuenlabrada,40.2872671,-3.7971793,good,False,True,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",1366.0,{'typology': 'flat'},False
136,101000.0,flat,96.0,True,3,1,Calle Ramón y Cajal,Madrid,Parla,40.2348876,-3.7744426,good,False,True,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",1052.0,{'typology': 'flat'},False
137,164091.0,flat,152.0,True,2,2,Calle Eras del Marqués,Madrid,Valdeolmos-Alalpardo,40.6293802,-3.475792,good,False,False,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",1080.0,{'typology': 'flat'},False
138,84420.0,flat,62.0,True,3,1,Calle Alfredo Aleix,Madrid,Madrid,40.3697451,-3.7556419,good,False,True,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",1362.0,{'typology': 'flat'},False
139,109000.0,flat,56.0,True,3,1,Calle la Pañería,Madrid,Madrid,40.4285182,-3.6225722,good,False,False,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",1946.0,{'typology': 'flat'},False
140,91040.0,flat,71.0,True,3,1,Calle Pardo de Santallana,Madrid,Collado Villalba,40.6333913,-4.0145218,good,False,False,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",1282.0,{'typology': 'flat'},False
141,119297.0,chalet,187.0,False,1,1,Calle de la Estrella,Madrid,Morata de Tajuña,40.2273545,-3.4354519,good,False,False,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",638.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",False
142,78000.0,flat,57.0,True,3,1,Calle de Calero Pita,Madrid,Madrid,40.381001,-3.67276,good,False,False,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",1368.0,{'typology': 'flat'},False
143,127000.0,flat,88.0,True,3,1,Avenida de Iker Casillas,Madrid,Móstoles,40.3264724,-3.8835229,good,False,False,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",1443.0,{'typology': 'flat'},False
144,232800.0,flat,188.0,True,4,3,Calle Navalagamella,Madrid,Valdemorillo,40.4966361,-4.0716927,good,False,False,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",1238.0,{'typology': 'flat'},False
145,219842.0,chalet,361.0,False,2,2,Calle Comercio,Madrid,Los Molinos,40.7148847,-4.0741696,good,False,False,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",609.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",False
146,112000.0,flat,83.0,True,3,1,Urbanización Parque Miraflores,Madrid,Fuenlabrada,40.3130739,-3.837653,good,False,False,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",1349.0,{'typology': 'flat'},False
147,104757.0,flat,73.0,True,3,1,Calle Puebla de Montalbán,Madrid,Madrid,40.3747851,-3.7593777,good,False,False,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",1435.0,{'typology': 'flat'},False
148,169000.0,flat,67.0,True,3,1,Calle Villardondiego,Madrid,Madrid,40.4071534,-3.6096799,good,False,False,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",2522.0,{'typology': 'flat'},False
149,121000.0,flat,74.0,True,2,1,Calle de Paterna,Madrid,Madrid,40.3407937,-3.6829546,good,False,True,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",1635.0,{'typology': 'flat'},False
150,42900.0,flat,66.0,False,1,1,Centro,Toledo,Ocaña,39.9612238,-3.5004806,good,False,False,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",650.0,{'typology': 'flat'},False
151,97000.0,flat,57.0,True,2,1,Camino de la Fuente de Arriba,Madrid,Madrid,40.4050883,-3.6121325,good,False,False,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",1702.0,{'typology': 'flat'},False
152,98898.0,flat,85.0,True,2,1,Avenida del Campo Hermoso,Madrid,Humanes de Madrid,40.2553337,-3.8200194,good,False,True,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",1164.0,{'typology': 'flat'},False
153,157000.0,flat,134.0,True,3,1,Calle Sacromonte,Madrid,Madrid,40.3688217,-3.7015084,good,False,False,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",1172.0,{'typology': 'flat'},False
154,109854.0,flat,67.0,True,3,1,Calle de la Virgen del Pilar,Madrid,Torrejón de Ardoz,40.4566985,-3.4799296,good,False,False,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",1640.0,{'typology': 'flat'},False
155,210165.0,flat,73.0,True,3,2,Calle Moraleja de Enmedio,Madrid,Móstoles,40.31426,-3.8708113,good,False,False,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",2879.0,{'typology': 'flat'},False
156,147046.0,flat,89.0,True,3,2,Ronda de Saliente,Madrid,Torrejón de Ardoz,40.4589348,-3.4754158,good,False,False,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",1652.0,{'typology': 'flat'},False
157,121000.0,flat,97.0,True,3,1,Calle de Beatriz Galindo,Madrid,Ciempozuelos,40.1623445,-3.6212466,good,False,False,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",1247.0,{'typology': 'flat'},False
158,71000.0,flat,63.0,True,3,1,Avenida de Belén,Madrid,Ciempozuelos,40.1564717,-3.6269911,good,False,False,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",1127.0,{'typology': 'flat'},False
159,192126.0,flat,91.0,True,3,2,Calle de Pedro de Repide,Madrid,Madrid,40.4091373,-3.7327994,good,False,False,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",2111.0,{'typology': 'flat'},False
160,190500.0,flat,143.0,True,3,2,Calle Antonio Machado,Madrid,Mejorada del Campo,40.3916864,-3.488538,good,False,True,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",1332.0,{'typology': 'flat'},False
161,119297.0,chalet,187.0,False,1,1,Calle de la Estrella,Madrid,Morata de Tajuña,40.2285517,-3.4359403,good,False,False,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",638.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",False
162,159900.0,flat,101.0,True,2,2,"Calle de Abastos, 23",Madrid,Aranjuez,40.0320907,-3.6058434,good,False,False,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",1583.0,{'typology': 'flat'},{'groupDescription': 'Destacado'}
163,50800.0,chalet,177.0,False,3,3,Calle Segovia s/n,Toledo,Chozas de Canales,40.0926282,-4.0464746,good,False,False,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",287.0,{'typology': 'chalet'},False
164,84500.0,chalet,120.0,False,3,2,"Calleja Fuentecilla, 20",Madrid,Lozoyuela-Navas-Sieteiglesias,40.912539,-3.5868804,renew,False,False,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",704.0,"{'typology': 'chalet', 'subTypology': 'semidetachedHouse'}",False
165,206000.0,chalet,199.0,False,4,1,Avenida de la Alcarria,Guadalajara,Escariche,40.4034014,-3.0635753,renew,False,False,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",1035.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",False
166,128000.0,flat,76.0,True,3,1,"Avenida de Isabel la Católica, 10",Madrid,Pinto,40.2451195,-3.6972714,renew,False,False,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",1684.0,{'typology': 'flat'},False
167,289000.0,chalet,210.0,False,4,2,Calle Lagunas de Ruidera s/n,Madrid,Parla,40.2485214,-3.7715533,good,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True, 'parkingSpacePrice': None}",1376.0,"{'typology': 'chalet', 'subTypology': 'semidetachedHouse'}",False
168,850000.0,flat,162.0,True,4,2,barrio Castellana,Madrid,Madrid,40.4353424,-3.6853736,good,False,True,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",5247.0,{'typology': 'flat'},{'groupDescription': 'Top'}
169,65000.0,flat,79.0,False,3,1,"Calle Santo Tomás de Aquino, 37",Madrid,Parla,40.2385985,-3.7630517,good,False,False,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",823.0,{'typology': 'flat'},{'groupDescription': 'Top'}
170,86900.0,flat,120.0,True,2,2,san isidro,Toledo,Ocaña,39.9598949,-3.4931875,good,False,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True, 'parkingSpacePrice': None}",724.0,{'typology': 'flat'},{'groupDescription': 'Destacado'}
171,210000.0,chalet,407.0,False,4,4,La Dehesa de Moratalaz,Toledo,Illescas,40.1436041,-3.7916952,good,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True, 'parkingSpacePrice': None}",516.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}",False
172,43000.0,flat,71.0,False,1,1,Casarrubios del Monte,Toledo,Casarrubios del Monte,40.1846901,-4.031565,good,False,False,"{'hasParkingSpace': False, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': None}",606.0,{'typology': 'flat'},False
